Vgs,Igs,Vds,Ids
2.0,0.001,1.074,0.19
2.0,0.001,1.079,0.19
2.0,0.001,1.084,0.191
2.0,0.001,1.089,0.191
2.0,0.001,1.094,0.191
2.0,0.001,1.099,0.192
2.0,0.001,1.104,0.192
2.0,0.001,1.109,0.192
2.0,0.001,1.114,0.193
2.0,0.001,1.119,0.193
2.0,0.001,1.124,0.194
2.0,0.001,1.129,0.194
2.0,0.001,1.134,0.194
2.0,0.001,1.139,0.195
2.0,0.001,1.144,0.195
2.0,0.001,1.149,0.195
2.0,0.001,1.154,0.196
2.0,0.001,1.159,0.196
2.0,0.001,1.164,0.196
2.0,0.001,1.169,0.197
2.0,0.001,1.174,0.197
2.0,0.001,1.179,0.198
2.0,0.001,1.184,0.198
2.0,0.001,1.188,0.199
2.0,0.001,1.194,0.199
2.0,0.001,1.199,0.199
2.0,0.001,1.204,0.199
2.0,0.001,1.209,0.2
2.0,0.001,1.214,0.2
2.0,0.001,1.219,0.2
2.0,0.001,1.224,0.201
2.0,0.001,1.229,0.201
2.0,0.001,1.234,0.202
2.0,0.001,1.239,0.202
2.0,0.001,1.244,0.202
2.0,0.001,1.249,0.203
2.0,0.001,1.254,0.203
2.0,0.001,1.259,0.203
2.0,0.001,1.265,0.204
2.0,0.001,1.27,0.204
2.0,0.001,1.275,0.204
2.0,0.001,1.279,0.205
2.0,0.001,1.285,0.205
2.0,0.001,1.29,0.205
2.0,0.001,1.295,0.206
2.0,0.001,1.3,0.206
2.0,0.001,1.305,0.207
2.0,0.001,1.31,0.207
2.0,0.001,1.315,0.208
2.0,0.001,1.32,0.208
2.0,0.001,1.325,0.209
2.0,0.001,1.33,0.209
2.0,0.001,1.335,0.209
2.0,0.001,1.34,0.21
2.0,0.001,1.345,0.21
2.0,0.001,1.35,0.21
2.0,0.001,1.355,0.211
2.0,0.001,1.36,0.211
2.0,0.001,1.364,0.212
2.0,0.001,1.369,0.212
2.0,0.001,1.374,0.212
2.0,0.001,1.379,0.213
2.0,0.001,1.384,0.213
2.0,0.001,1.389,0.213
2.0,0.001,1.394,0.214
2.0,0.001,1.399,0.214
2.0,0.001,1.404,0.214
2.0,0.001,1.409,0.215
2.0,0.001,1.414,0.215
2.0,0.001,1.419,0.216
2.0,0.001,1.424,0.216
2.0,0.001,1.429,0.217
2.0,0.001,1.435,0.217
2.0,0.001,1.44,0.217
2.0,0.001,1.445,0.217
2.0,0.001,1.45,0.218
2.0,0.001,1.454,0.218
2.0,0.001,1.459,0.218
2.0,0.001,1.464,0.219
2.0,0.001,1.469,0.219
2.0,0.001,1.474,0.219
2.0,0.001,1.479,0.22
2.0,0.001,1.484,0.22
2.0,0.001,1.49,0.221
2.0,0.001,1.494,0.221
2.0,0.001,1.499,0.222
2.0,0.001,1.504,0.222
2.0,0.001,1.51,0.223
2.0,0.001,1.515,0.223
2.0,0.001,1.52,0.224
2.0,0.001,1.525,0.224
2.0,0.001,1.53,0.225
2.0,0.001,1.535,0.225
2.0,0.001,1.54,0.226
2.0,0.001,1.544,0.226
2.0,0.001,1.549,0.227
2.0,0.001,1.554,0.227
2.0,0.001,1.559,0.228
2.0,0.001,1.564,0.228
2.0,0.001,1.569,0.229
2.0,0.001,1.574,0.229
2.0,0.001,1.579,0.23
2.0,0.001,1.584,0.23
2.0,0.001,1.59,0.231
2.0,0.001,1.595,0.231
2.0,0.001,1.6,0.232
2.0,0.001,1.605,0.232
2.0,0.001,1.61,0.233
2.0,0.001,1.615,0.233
2.0,0.001,1.62,0.234
2.0,0.001,1.625,0.235
2.0,0.001,1.63,0.235
2.0,0.001,1.635,0.236
2.0,0.001,1.64,0.237
2.0,0.001,1.645,0.237
2.0,0.001,1.65,0.238
2.0,0.001,1.655,0.238
2.0,0.001,1.66,0.239
2.0,0.001,1.665,0.239
2.0,0.001,1.67,0.24
2.0,0.001,1.675,0.24
2.0,0.001,1.68,0.241
2.0,0.001,1.685,0.241
2.0,0.001,1.69,0.241
2.0,0.001,1.695,0.242
2.0,0.001,1.7,0.242
2.0,0.001,1.705,0.243
2.0,0.001,1.71,0.243
2.0,0.001,1.715,0.244
2.0,0.001,1.719,0.245
2.0,0.001,1.724,0.245
2.0,0.001,1.729,0.246
2.0,0.001,1.734,0.246
2.0,0.001,1.739,0.247
2.0,0.001,1.745,0.247
2.0,0.001,1.75,0.248
2.0,0.001,1.755,0.249
2.0,0.001,1.76,0.249
2.0,0.001,1.764,0.25
2.0,0.001,1.769,0.25
2.0,0.001,1.774,0.251
2.0,0.001,1.779,0.251
2.0,0.001,1.785,0.252
2.0,0.001,1.789,0.252
2.0,0.001,1.794,0.253
2.0,0.001,1.8,0.254
2.0,0.001,1.804,0.255
2.0,0.001,1.809,0.255
2.0,0.001,1.814,0.256
2.0,0.001,1.819,0.258
2.0,0.001,1.824,0.259
2.0,0.001,1.829,0.26
2.0,0.001,1.834,0.261
2.0,0.001,1.839,0.262
2.0,0.001,1.844,0.263
2.0,0.001,1.849,0.263
2.0,0.001,1.854,0.264
2.0,0.001,1.859,0.265
2.0,0.001,1.864,0.266
2.0,0.001,1.869,0.267
2.0,0.001,1.875,0.268
2.0,0.001,1.88,0.268
2.0,0.001,1.885,0.269
2.0,0.001,1.89,0.27
2.0,0.001,1.895,0.271
2.0,0.001,1.9,0.272
2.0,0.001,1.905,0.273
2.0,0.001,1.91,0.273
2.0,0.001,1.915,0.274
2.0,0.001,1.92,0.274
2.0,0.001,1.925,0.275
2.0,0.001,1.93,0.276
2.0,0.001,1.935,0.277
2.0,0.001,1.94,0.277
2.0,0.001,1.945,0.278
2.0,0.001,1.95,0.279
2.0,0.001,1.955,0.28
2.0,0.001,1.96,0.28
2.0,0.001,1.965,0.281
2.0,0.001,1.97,0.282
2.0,0.001,1.975,0.283
2.0,0.001,1.979,0.284
2.0,0.001,1.984,0.285
2.0,0.001,1.989,0.286
2.0,0.001,1.994,0.287
2.0,0.001,1.999,0.288
2.0,0.001,2.004,0.289
2.0,0.001,2.009,0.29
2.0,0.001,2.014,0.29
2.0,0.001,2.019,0.291
2.0,0.001,2.024,0.293
2.0,0.001,2.03,0.293
2.0,0.001,2.034,0.295
2.0,0.001,2.039,0.295
2.0,0.001,2.044,0.296
2.0,0.001,2.05,0.297
2.0,0.001,2.055,0.298
2.0,0.001,2.06,0.3
2.0,0.001,2.065,0.301
2.0,0.001,2.07,0.302
2.0,0.001,2.075,0.303
2.0,0.001,2.08,0.304
2.0,0.001,2.085,0.305
2.0,0.001,2.09,0.306
2.0,0.001,2.095,0.308
2.0,0.001,2.1,0.308
2.0,0.001,2.105,0.31
2.0,0.001,2.11,0.31
2.0,0.001,2.115,0.311
2.0,0.001,2.12,0.311
2.0,0.001,2.125,0.313
2.0,0.001,2.13,0.314
2.0,0.001,2.135,0.315
2.0,0.001,2.14,0.316
2.0,0.001,2.145,0.317
2.0,0.001,2.15,0.319
2.0,0.001,2.154,0.32
2.0,0.001,2.159,0.321
2.0,0.001,2.164,0.321
2.0,0.001,2.169,0.322
2.0,0.001,2.174,0.323
2.0,0.001,2.179,0.325
2.0,0.001,2.184,0.327
2.0,0.001,2.189,0.328
2.0,0.001,2.194,0.329
2.0,0.001,2.2,0.33
2.0,0.001,2.205,0.331
2.0,0.001,2.21,0.332
2.0,0.001,2.215,0.333
2.0,0.001,2.22,0.334
2.0,0.001,2.225,0.336
2.0,0.001,2.23,0.337
2.0,0.001,2.235,0.339
2.0,0.001,2.24,0.34
2.0,0.001,2.245,0.341
2.0,0.001,2.25,0.342
2.0,0.001,2.255,0.343
2.0,0.001,2.26,0.344
2.0,0.001,2.265,0.345
2.0,0.001,2.27,0.347
2.0,0.001,2.275,0.348
2.0,0.001,2.28,0.349
2.0,0.001,2.285,0.351
2.0,0.001,2.291,0.352
2.0,0.001,2.296,0.353
2.0,0.001,2.301,0.355
2.0,0.001,2.306,0.357
2.0,0.001,2.311,0.359
2.0,0.001,2.316,0.361
2.0,0.001,2.321,0.362
2.0,0.001,2.326,0.363
2.0,0.001,2.331,0.365
2.0,0.001,2.335,0.366
2.0,0.001,2.34,0.368
2.0,0.001,2.345,0.371
2.0,0.001,2.35,0.372
2.0,0.001,2.355,0.375
2.0,0.001,2.36,0.377
2.0,0.001,2.365,0.38
2.0,0.001,2.37,0.382
2.0,0.001,2.375,0.384
2.0,0.001,2.38,0.385
2.0,0.001,2.385,0.386
2.0,0.001,2.39,0.389
2.0,0.001,2.395,0.391
2.0,0.001,2.4,0.394
2.0,0.001,2.405,0.396
2.0,0.001,2.41,0.4
2.0,0.001,2.415,0.401
2.0,0.001,2.42,0.404
2.0,0.001,2.425,0.406
2.0,0.001,2.43,0.408
2.0,0.001,2.435,0.411
2.0,0.001,2.439,0.412
2.0,0.001,2.445,0.415
2.0,0.001,2.45,0.417
2.0,0.001,2.455,0.419
2.0,0.001,2.46,0.421
2.0,0.001,2.465,0.423
2.0,0.001,2.47,0.424
2.0,0.001,2.475,0.426
2.0,0.001,2.48,0.429
2.0,0.001,2.485,0.431
2.0,0.001,2.49,0.435
2.0,0.001,2.495,0.438
2.0,0.001,2.5,0.442
2.0,0.001,2.505,0.446
2.0,0.001,2.51,0.452
2.0,0.001,2.515,0.458
2.0,0.001,2.52,0.462
2.0,0.001,2.525,0.467
2.0,0.001,2.53,0.471
2.0,0.001,2.535,0.476
2.0,0.001,2.54,0.48
2.0,0.001,2.545,0.487
2.0,0.001,2.55,0.492
2.0,0.001,2.555,0.499
2.0,0.001,2.56,0.507
2.0,0.001,2.565,0.512
2.0,0.001,2.57,0.52
2.0,0.001,2.575,0.525
2.0,0.001,2.58,0.533
2.0,0.001,2.585,0.538
2.0,0.001,2.59,0.545
2.0,0.001,2.595,0.553
2.0,0.001,2.6,0.557
2.0,0.001,2.605,0.564
2.0,0.001,2.61,0.569
2.0,0.001,2.615,0.577
2.0,0.001,2.62,0.584
2.0,0.001,2.625,0.592
2.0,0.001,2.63,0.601
2.0,0.001,2.635,0.609
2.0,0.001,2.64,0.621
2.0,0.001,2.645,0.629
2.0,0.001,2.65,0.64
2.0,0.001,2.655,0.647
2.0,0.001,2.66,0.658
2.0,0.001,2.665,0.666
2.0,0.001,2.671,0.679
2.0,0.001,2.676,0.692
2.0,0.001,2.681,0.701
2.0,0.001,2.685,0.716
2.0,0.001,2.69,0.726
2.0,0.001,2.695,0.743
2.0,0.001,2.7,0.754
2.0,0.001,2.705,0.771
2.0,0.001,2.71,0.788
2.0,0.001,2.715,0.8
2.0,0.001,2.72,0.817
2.0,0.001,2.725,0.828
2.0,0.001,2.73,0.848
2.0,0.001,2.735,0.863
2.0,0.001,2.74,0.882
2.0,0.001,2.745,0.894
2.0,0.001,2.751,0.915
2.0,0.001,2.756,0.937
2.0,0.001,2.761,0.953
2.0,0.001,2.766,0.975
2.0,0.001,2.77,0.988
2.0,0.001,2.775,1.008
2.0,0.001,2.78,1.025
2.0,0.001,2.785,1.049
2.0,0.001,2.79,1.066
2.0,0.001,2.795,1.093
2.0,0.001,2.8,1.122
2.0,0.001,2.805,1.142
2.0,0.001,2.81,1.175
2.0,0.001,2.815,1.196
2.0,0.001,2.82,1.231
2.0,0.001,2.825,1.257
2.0,0.001,2.83,1.302
2.0,0.001,2.835,1.349
2.0,0.001,2.84,1.379
2.0,0.001,2.845,1.429
2.0,0.001,2.85,1.465
2.0,0.001,2.855,1.52
2.0,0.001,2.86,1.556
2.0,0.001,2.865,1.619
2.0,0.001,2.87,1.662
2.0,0.001,2.875,1.728
2.0,0.001,2.88,1.808
2.0,0.001,2.885,1.861
2.0,0.001,2.89,1.953
2.0,0.001,2.895,2.018
2.0,0.001,2.9,2.125
2.0,0.001,2.906,2.205
2.0,0.001,2.911,2.329
2.0,0.001,2.916,2.418
2.0,0.001,2.921,2.569
2.0,0.001,2.926,2.735
2.0,0.001,2.931,2.863
2.0,0.001,2.936,3.064
2.0,0.001,2.938,3.2
2.0,0.001,2.288,3.2
2.0,0,2.95,3.2
2.0,0,2.955,3.2
2.0,0,2.96,3.2
2.0,0,2.965,3.2
2.0,0,2.97,3.2
2.0,0,2.975,3.2
2.0,0,2.98,3.2
2.0,0,2.985,3.2
2.0,0,2.99,3.2
2.0,0,2.995,3.2
2.0,0,3.0,3.2
2.0,0,3.005,3.2
2.0,0,3.0100000000000002,3.2
2.0,0,3.015,3.2
2.0,0,3.02,3.2
2.0,0,3.025,3.2
2.0,0,3.0300000000000002,3.2
2.0,0,3.035,3.2
2.0,0,3.04,3.2
2.0,0,3.045,3.2
2.0,0,3.0500000000000003,3.2
2.0,0,3.055,3.2
2.0,0,3.06,3.2
2.0,0,3.065,3.2
2.0,0,3.0700000000000003,3.2
2.0,0,3.075,3.2
2.0,0,3.08,3.2
2.0,0,3.085,3.2
2.0,0,3.09,3.2
2.0,0,3.095,3.2
2.0,0,3.1,3.2
2.0,0,3.105,3.2
2.0,0,3.11,3.2
2.0,0,3.115,3.2
2.0,0,3.12,3.2
2.0,0,3.125,3.2
2.0,0,3.13,3.2
2.0,0,3.1350000000000002,3.2
2.0,0,3.14,3.2
2.0,0,3.145,3.2
2.0,0,3.15,3.2
2.0,0,3.1550000000000002,3.2
2.0,0,3.16,3.2
2.0,0,3.165,3.2
2.0,0,3.17,3.2
2.0,0,3.1750000000000003,3.2
2.0,0,3.18,3.2
2.0,0,3.185,3.2
2.0,0,3.19,3.2
2.0,0,3.1950000000000003,3.2
2.0,0,3.2,3.2
2.0,0,3.205,3.2
2.0,0,3.21,3.2
2.0,0,3.215,3.2
2.0,0,3.22,3.2
2.0,0,3.225,3.2
2.0,0,3.23,3.2
2.0,0,3.235,3.2
2.0,0,3.24,3.2
2.0,0,3.245,3.2
2.0,0,3.25,3.2
2.0,0,3.255,3.2
2.0,0,3.2600000000000002,3.2
2.0,0,3.265,3.2
2.0,0,3.27,3.2
2.0,0,3.275,3.2
2.0,0,3.2800000000000002,3.2
2.0,0,3.285,3.2
2.0,0,3.29,3.2
2.0,0,3.295,3.2
2.0,0,3.3000000000000003,3.2
2.0,0,3.305,3.2
2.0,0,3.31,3.2
2.0,0,3.315,3.2
2.0,0,3.3200000000000003,3.2
2.0,0,3.325,3.2
2.0,0,3.33,3.2
2.0,0,3.335,3.2
2.0,0,3.34,3.2
2.0,0,3.345,3.2
2.0,0,3.35,3.2
2.0,0,3.355,3.2
2.0,0,3.36,3.2
2.0,0,3.365,3.2
2.0,0,3.37,3.2
2.0,0,3.375,3.2
2.0,0,3.38,3.2
2.0,0,3.3850000000000002,3.2
2.0,0,3.39,3.2
2.0,0,3.395,3.2
2.0,0,3.4,3.2
2.0,0,3.4050000000000002,3.2
2.0,0,3.41,3.2
2.0,0,3.415,3.2
2.0,0,3.42,3.2
2.0,0,3.4250000000000003,3.2
2.0,0,3.43,3.2
2.0,0,3.435,3.2
2.0,0,3.44,3.2
2.0,0,3.4450000000000003,3.2
2.0,0,3.45,3.2
2.0,0,3.455,3.2
2.0,0,3.46,3.2
2.0,0,3.465,3.2
2.0,0,3.47,3.2
2.0,0,3.475,3.2
2.0,0,3.48,3.2
2.0,0,3.485,3.2
2.0,0,3.49,3.2
2.0,0,3.495,3.2
2.0,0,3.5,3.2
2.0,0,3.505,3.2
2.0,0,3.5100000000000002,3.2
2.0,0,3.515,3.2
2.0,0,3.52,3.2
2.0,0,3.525,3.2
2.0,0,3.5300000000000002,3.2
2.0,0,3.535,3.2
2.0,0,3.54,3.2
2.0,0,3.545,3.2
2.0,0,3.5500000000000003,3.2
2.0,0,3.555,3.2
2.0,0,3.56,3.2
2.0,0,3.565,3.2
2.0,0,3.5700000000000003,3.2
2.0,0,3.575,3.2
2.0,0,3.58,3.2
2.0,0,3.585,3.2
2.0,0,3.59,3.2
2.0,0,3.595,3.2
2.0,0,3.6,3.2
2.0,0,3.605,3.2
2.0,0,3.61,3.2
2.0,0,3.615,3.2
2.0,0,3.62,3.2
2.0,0,3.625,3.2
2.0,0,3.63,3.2
2.0,0,3.6350000000000002,3.2
2.0,0,3.64,3.2
2.0,0,3.645,3.2
2.0,0,3.65,3.2
2.0,0,3.6550000000000002,3.2
2.0,0,3.66,3.2
2.0,0,3.665,3.2
2.0,0,3.67,3.2
2.0,0,3.6750000000000003,3.2
2.0,0,3.68,3.2
2.0,0,3.685,3.2
2.0,0,3.69,3.2
2.0,0,3.6950000000000003,3.2
2.0,0,3.7,3.2
2.0,0,3.705,3.2
2.0,0,3.71,3.2
2.0,0,3.715,3.2
2.0,0,3.72,3.2
2.0,0,3.725,3.2
2.0,0,3.73,3.2
2.0,0,3.735,3.2
2.0,0,3.74,3.2
2.0,0,3.745,3.2
2.0,0,3.75,3.2
2.0,0,3.755,3.2
2.0,0,3.7600000000000002,3.2
2.0,0,3.765,3.2
2.0,0,3.77,3.2
2.0,0,3.775,3.2
2.0,0,3.7800000000000002,3.2
2.0,0,3.785,3.2
2.0,0,3.79,3.2
2.0,0,3.795,3.2
2.0,0,3.8000000000000003,3.2
2.0,0,3.805,3.2
2.0,0,3.81,3.2
2.0,0,3.815,3.2
2.0,0,3.8200000000000003,3.2
2.0,0,3.825,3.2
2.0,0,3.83,3.2
2.0,0,3.835,3.2
2.0,0,3.84,3.2
2.0,0,3.845,3.2
2.0,0,3.85,3.2
2.0,0,3.855,3.2
2.0,0,3.86,3.2
2.0,0,3.865,3.2
2.0,0,3.87,3.2
2.0,0,3.875,3.2
2.0,0,3.88,3.2
2.0,0,3.8850000000000002,3.2
2.0,0,3.89,3.2
2.0,0,3.895,3.2
2.0,0,3.9,3.2
2.0,0,3.9050000000000002,3.2
2.0,0,3.91,3.2
2.0,0,3.915,3.2
2.0,0,3.92,3.2
2.0,0,3.9250000000000003,3.2
2.0,0,3.93,3.2
2.0,0,3.935,3.2
2.0,0,3.94,3.2
2.0,0,3.9450000000000003,3.2
2.0,0,3.95,3.2
2.0,0,3.955,3.2
2.0,0,3.96,3.2
2.0,0,3.9650000000000003,3.2
2.0,0,3.97,3.2
2.0,0,3.975,3.2
2.0,0,3.98,3.2
2.0,0,3.985,3.2
2.0,0,3.99,3.2
2.0,0,3.995,3.2
2.5,0.001,0.0,0.0
2.5,0.001,0.004,0.036
2.5,0.001,0.009,0.08
2.5,0.001,0.014,0.124
2.5,0.001,0.019,0.167
2.5,0.001,0.024,0.211
2.5,0.001,0.029,0.254
2.5,0.001,0.034,0.297
2.5,0.001,0.039,0.339
2.5,0.001,0.044,0.382
2.5,0.001,0.048,0.419
2.5,0.001,0.053,0.461
2.5,0.001,0.058,0.503
2.5,0.001,0.064,0.545
2.5,0.001,0.068,0.586
2.5,0.001,0.073,0.627
2.5,0.001,0.078,0.667
2.5,0.001,0.084,0.708
2.5,0.001,0.088,0.747
2.5,0.001,0.094,0.788
2.5,0.001,0.099,0.827
2.5,0.001,0.104,0.867
2.5,0.001,0.109,0.906
2.5,0.001,0.114,0.945
2.5,0.001,0.119,0.984
2.5,0.001,0.124,1.022
2.5,0.001,0.129,1.06
2.5,0.001,0.134,1.099
2.5,0.001,0.139,1.131
2.5,0.001,0.144,1.168
2.5,0.001,0.149,1.205
2.5,0.001,0.154,1.242
2.5,0.001,0.159,1.277
2.5,0.001,0.164,1.313
2.5,0.001,0.169,1.35
2.5,0.001,0.174,1.384
2.5,0.001,0.179,1.42
2.5,0.001,0.184,1.453
2.5,0.001,0.189,1.488
2.5,0.001,0.194,1.521
2.5,0.001,0.199,1.555
2.5,0.001,0.204,1.588
2.5,0.001,0.209,1.619
2.5,0.001,0.214,1.652
2.5,0.001,0.219,1.684
2.5,0.001,0.223,1.712
2.5,0.001,0.228,1.743
2.5,0.001,0.233,1.774
2.5,0.001,0.238,1.804
2.5,0.001,0.243,1.833
2.5,0.001,0.248,1.863
2.5,0.001,0.254,1.891
2.5,0.001,0.259,1.92
2.5,0.001,0.264,1.948
2.5,0.001,0.269,1.976
2.5,0.001,0.274,2.003
2.5,0.001,0.279,2.03
2.5,0.001,0.284,2.056
2.5,0.001,0.289,2.082
2.5,0.001,0.294,2.108
2.5,0.001,0.299,2.133
2.5,0.001,0.304,2.158
2.5,0.001,0.309,2.183
2.5,0.001,0.314,2.204
2.5,0.001,0.319,2.227
2.5,0.001,0.324,2.251
2.5,0.001,0.329,2.273
2.5,0.001,0.334,2.295
2.5,0.001,0.339,2.318
2.5,0.001,0.344,2.339
2.5,0.001,0.349,2.36
2.5,0.001,0.354,2.381
2.5,0.001,0.359,2.402
2.5,0.001,0.364,2.422
2.5,0.001,0.37,2.442
2.5,0.001,0.375,2.463
2.5,0.001,0.38,2.481
2.5,0.001,0.385,2.501
2.5,0.001,0.39,2.519
2.5,0.001,0.395,2.538
2.5,0.001,0.399,2.553
2.5,0.001,0.404,2.57
2.5,0.001,0.409,2.588
2.5,0.001,0.414,2.604
2.5,0.001,0.419,2.621
2.5,0.001,0.424,2.638
2.5,0.001,0.429,2.655
2.5,0.001,0.434,2.672
2.5,0.001,0.439,2.689
2.5,0.001,0.444,2.706
2.5,0.001,0.449,2.723
2.5,0.001,0.454,2.738
2.5,0.001,0.459,2.754
2.5,0.001,0.464,2.769
2.5,0.001,0.469,2.784
2.5,0.001,0.474,2.799
2.5,0.001,0.479,2.814
2.5,0.001,0.484,2.829
2.5,0.001,0.488,2.844
2.5,0.001,0.493,2.861
2.5,0.001,0.498,2.876
2.5,0.001,0.503,2.892
2.5,0.001,0.508,2.907
2.5,0.001,0.513,2.922
2.5,0.001,0.518,2.937
2.5,0.001,0.523,2.952
2.5,0.001,0.528,2.969
2.5,0.001,0.534,2.984
2.5,0.001,0.539,3.002
2.5,0.001,0.543,3.017
2.5,0.001,0.549,3.033
2.5,0.001,0.554,3.047
2.5,0.001,0.559,3.063
2.5,0.001,0.564,3.081
2.5,0.001,0.569,3.097
2.5,0.001,0.574,3.114
2.5,0.001,0.578,3.127
2.5,0.001,0.584,3.144
2.5,0.001,0.589,3.159
2.5,0.001,0.594,3.176
2.5,0.001,0.599,3.191
2.5,0.001,0.6,3.2
2.5,0.001,0.595,3.2
2.5,0,0.615,3.2
2.5,0,0.62,3.2
2.5,0,0.625,3.2
2.5,0,0.63,3.2
2.5,0,0.635,3.2
2.5,0,0.64,3.2
2.5,0,0.645,3.2
2.5,0,0.65,3.2
2.5,0,0.655,3.2
2.5,0,0.66,3.2
2.5,0,0.665,3.2
2.5,0,0.67,3.2
2.5,0,0.675,3.2
2.5,0,0.68,3.2
2.5,0,0.685,3.2
2.5,0,0.6900000000000001,3.2
2.5,0,0.6950000000000001,3.2
2.5,0,0.7000000000000001,3.2
2.5,0,0.705,3.2
2.5,0,0.71,3.2
2.5,0,0.715,3.2
2.5,0,0.72,3.2
2.5,0,0.725,3.2
2.5,0,0.73,3.2
2.5,0,0.735,3.2
2.5,0,0.74,3.2
2.5,0,0.745,3.2
2.5,0,0.75,3.2
2.5,0,0.755,3.2
2.5,0,0.76,3.2
2.5,0,0.765,3.2
2.5,0,0.77,3.2
2.5,0,0.775,3.2
2.5,0,0.78,3.2
2.5,0,0.785,3.2
2.5,0,0.79,3.2
2.5,0,0.795,3.2
2.5,0,0.8,3.2
2.5,0,0.805,3.2
2.5,0,0.81,3.2
2.5,0,0.8150000000000001,3.2
2.5,0,0.8200000000000001,3.2
2.5,0,0.8250000000000001,3.2
2.5,0,0.8300000000000001,3.2
2.5,0,0.835,3.2
2.5,0,0.84,3.2
2.5,0,0.845,3.2
2.5,0,0.85,3.2
2.5,0,0.855,3.2
2.5,0,0.86,3.2
2.5,0,0.865,3.2
2.5,0,0.87,3.2
2.5,0,0.875,3.2
2.5,0,0.88,3.2
2.5,0,0.885,3.2
2.5,0,0.89,3.2
2.5,0,0.895,3.2
2.5,0,0.9,3.2
2.5,0,0.905,3.2
2.5,0,0.91,3.2
2.5,0,0.915,3.2
2.5,0,0.92,3.2
2.5,0,0.925,3.2
2.5,0,0.93,3.2
2.5,0,0.935,3.2
2.5,0,0.9400000000000001,3.2
2.5,0,0.9450000000000001,3.2
2.5,0,0.9500000000000001,3.2
2.5,0,0.9550000000000001,3.2
2.5,0,0.96,3.2
2.5,0,0.965,3.2
2.5,0,0.97,3.2
2.5,0,0.975,3.2
2.5,0,0.98,3.2
2.5,0,0.985,3.2
2.5,0,0.99,3.2
2.5,0,0.995,3.2
2.5,0,1.0,3.2
2.5,0,1.0050000000000001,3.2
2.5,0,1.01,3.2
2.5,0,1.0150000000000001,3.2
2.5,0,1.02,3.2
2.5,0,1.025,3.2
2.5,0,1.03,3.2
2.5,0,1.035,3.2
2.5,0,1.04,3.2
2.5,0,1.045,3.2
2.5,0,1.05,3.2
2.5,0,1.055,3.2
2.5,0,1.06,3.2
2.5,0,1.065,3.2
2.5,0,1.07,3.2
2.5,0,1.075,3.2
2.5,0,1.08,3.2
2.5,0,1.085,3.2
2.5,0,1.09,3.2
2.5,0,1.095,3.2
2.5,0,1.1,3.2
2.5,0,1.105,3.2
2.5,0,1.11,3.2
2.5,0,1.115,3.2
2.5,0,1.12,3.2
2.5,0,1.125,3.2
2.5,0,1.1300000000000001,3.2
2.5,0,1.135,3.2
2.5,0,1.1400000000000001,3.2
2.5,0,1.145,3.2
2.5,0,1.1500000000000001,3.2
2.5,0,1.155,3.2
2.5,0,1.16,3.2
2.5,0,1.165,3.2
2.5,0,1.17,3.2
2.5,0,1.175,3.2
2.5,0,1.18,3.2
2.5,0,1.185,3.2
2.5,0,1.19,3.2
2.5,0,1.195,3.2
2.5,0,1.2,3.2
2.5,0,1.205,3.2
2.5,0,1.21,3.2
2.5,0,1.215,3.2
2.5,0,1.22,3.2
2.5,0,1.225,3.2
2.5,0,1.23,3.2
2.5,0,1.235,3.2
2.5,0,1.24,3.2
2.5,0,1.245,3.2
2.5,0,1.25,3.2
2.5,0,1.2550000000000001,3.2
2.5,0,1.26,3.2
2.5,0,1.2650000000000001,3.2
2.5,0,1.27,3.2
2.5,0,1.2750000000000001,3.2
2.5,0,1.28,3.2
2.5,0,1.285,3.2
2.5,0,1.29,3.2
2.5,0,1.295,3.2
2.5,0,1.3,3.2
2.5,0,1.305,3.2
2.5,0,1.31,3.2
2.5,0,1.315,3.2
2.5,0,1.32,3.2
2.5,0,1.325,3.2
2.5,0,1.33,3.2
2.5,0,1.335,3.2
2.5,0,1.34,3.2
2.5,0,1.345,3.2
2.5,0,1.35,3.2
2.5,0,1.355,3.2
2.5,0,1.36,3.2
2.5,0,1.365,3.2
2.5,0,1.37,3.2
2.5,0,1.375,3.2
2.5,0,1.3800000000000001,3.2
2.5,0,1.385,3.2
2.5,0,1.3900000000000001,3.2
2.5,0,1.395,3.2
2.5,0,1.4000000000000001,3.2
2.5,0,1.405,3.2
2.5,0,1.41,3.2
2.5,0,1.415,3.2
2.5,0,1.42,3.2
2.5,0,1.425,3.2
2.5,0,1.43,3.2
2.5,0,1.435,3.2
2.5,0,1.44,3.2
2.5,0,1.445,3.2
2.5,0,1.45,3.2
2.5,0,1.455,3.2
2.5,0,1.46,3.2
2.5,0,1.465,3.2
2.5,0,1.47,3.2
2.5,0,1.475,3.2
2.5,0,1.48,3.2
2.5,0,1.485,3.2
2.5,0,1.49,3.2
2.5,0,1.495,3.2
2.5,0,1.5,3.2
2.5,0,1.5050000000000001,3.2
2.5,0,1.51,3.2
2.5,0,1.5150000000000001,3.2
2.5,0,1.52,3.2
2.5,0,1.5250000000000001,3.2
2.5,0,1.53,3.2
2.5,0,1.5350000000000001,3.2
2.5,0,1.54,3.2
2.5,0,1.545,3.2
2.5,0,1.55,3.2
2.5,0,1.555,3.2
2.5,0,1.56,3.2
2.5,0,1.565,3.2
2.5,0,1.57,3.2
2.5,0,1.575,3.2
2.5,0,1.58,3.2
2.5,0,1.585,3.2
2.5,0,1.59,3.2
2.5,0,1.595,3.2
2.5,0,1.6,3.2
